Spotify Rank,song_name,song_artist,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
12893,Madness,All That Remains,0.7163,0.9238,0.8627,0.0554,0.1285,0.0004,0.2688,0.8557,0.4459
12894,That Day,Nonpoint,0.7548,0.3557,0.7024,0.1000,0.1727,0.0095,0.1150,0.6169,0.6604
12896,Laid to Rest,Lamb of God,0.7416,0.7505,0.8030,0.2455,0.0026,0.0000,0.1006,0.4075,0.6401
12900,The Truth,In Flames,0.3445,0.2254,0.6632,0.0320,0.9066,0.0002,0.1160,0.2266,0.5748
12901,Enough,Counterfeit,0.5613,0.3056,0.7413,0.0497,0.6255,0.0000,0.0975,0.6118,0.5843
12902,Falling Apart,Papa Roach,0.4721,0.5481,0.7728,0.2795,0.8755,0.0000,0.2278,0.3100,0.5599
12903,Make Me Suffer,Spike 1000,0.2492,0.7024,0.8412,0.0601,0.4026,0.0000,0.8585,0.3567,0.3019
12904,Bat Country,Avenged Sevenfold,0.6342,0.8226,0.8244,0.0461,0.0165,0.0003,0.1314,0.3801,0.4003
12905,Mad World,Young Guns,0.5339,0.3657,0.6895,0.0294,0.4890,0.0023,0.1016,0.2378,0.4085
12906,Dirty Deeds Done Dirt Cheap,AC/DC,0.6322,0.8767,0.8771,0.1063,0.0738,0.0000,0.3242,0.7937,0.4124
12907,Asking For It,Shinedown,0.5684,0.5651,0.6541,0.0396,0.7661,0.9509,0.1591,0.0398,0.5038
12908,Dragula,Rob Zombie,0.7153,0.7405,0.7649,0.0345,0.0246,0.5135,0.1273,0.4512,0.5035
12909,Bullet With Butterfly Wings - Remastered 2012,The Smashing Pumpkins,0.7984,0.4719,0.7372,0.0505,0.0030,0.0323,0.5939,0.2612,0.5368
12910,"Snap Your Fingers, Snap Your Neck",Prong,0.3587,0.5611,0.6192,0.0433,0.2008,0.8175,0.1170,0.3110,0.6186
12911,Runaway (feat. Jacoby Shaddix),coldrain,0.6332,0.7635,0.8369,0.1371,0.1476,0.0106,0.2083,0.7327,0.3663
12912,Soldiers,Otherwise,0.5653,0.7334,0.7959,0.0736,0.0335,0.0019,0.1868,0.1758,0.3714
12913,Servants Of Death,Refused,0.7072,0.5551,0.8012,0.0349,0.3624,0.0069,0.0945,0.4787,0.4208
12914,The Hand That Feeds,Nine Inch Nails,0.4498,0.9399,0.8361,0.0428,0.0006,0.0099,0.0353,0.6972,0.6194
12915,Run Rabbit Run,Black Map,0.6829,0.3266,0.5398,0.0610,0.6155,0.1996,0.0664,0.5020,0.4498
12916,The Bottom,Devour the Day,0.4326,0.6202,0.7682,0.0353,0.2771,0.0000,0.1170,0.3333,0.6011
12917,Push It,Static-X,0.3637,0.8938,0.7616,0.0707,0.0000,0.0958,0.7590,0.1880,0.5617
12918,LOUD (Fuck It),Motionless In White,0.5552,0.8657,0.8288,0.0321,0.0017,0.0005,0.4575,0.6199,0.4789
12919,When Worlds Collide,Powerman 5000,0.7801,0.6553,0.8277,0.0336,0.1185,0.0235,0.1170,0.6494,0.5363
12921,Surface,Fingertight,0.3100,0.8838,0.8565,0.0909,0.0000,0.7763,0.1785,0.4370,0.3350
12922,Soul Addiction,Sylar,0.2310,0.9810,0.8291,0.1169,0.0000,0.8355,0.2852,0.3699,0.5362
12923,Unfuck The World,Prophets Of Rage,0.4022,0.9930,0.9292,0.3231,0.0005,0.0000,0.3190,0.3059,0.4213
12924,Let 'em Burn,Nothing More,0.1905,0.9749,0.8317,0.2848,0.0000,0.0157,0.0866,0.0570,0.5825
12925,Fabuless,Stone Sour,0.3455,0.9549,0.8431,0.0871,0.0000,0.0235,0.0204,0.2337,0.6680
12926,California Dreaming,Hollywood Undead,0.3880,0.6212,0.8151,0.1201,0.0273,0.0000,0.4267,0.2165,0.3304
12930,Somebody That I Used To Know - feat. Kimbra,Gotye,0.4934,0.3657,0.7277,0.0564,0.2420,0.0000,0.1180,0.1636,0.2814
12945,Move Ya Body (feat. Vybz Kartel & Jabba) - Remix,Nina Sky,0.6150,0.5751,0.7856,0.0268,0.1335,0.0000,0.0469,0.5122,0.3233
12948,Beggin',Madcon,0.6190,0.8828,0.8037,0.0429,0.1657,0.0007,0.1037,0.9766,0.4747
12953,The Ketchup Song (Asereje) - Spanish Version,Las Ketchup,0.2563,0.6292,0.8514,0.0587,0.0819,0.0000,0.1591,0.1413,0.7185
12954,Shake It,Metro Station,0.2999,0.3807,0.7628,0.0410,0.3675,0.0000,0.1632,0.3486,0.2987
12956,Billionaire (feat. Bruno Mars),Travie McCoy,0.6545,0.3016,0.7420,0.0317,0.7139,0.0000,0.1591,0.4085,0.4870
12957,Walking In Memphis,Marc Cohn,0.3354,0.4268,0.7766,0.0321,0.5000,0.0000,0.0996,0.1433,0.6518
12959,Bitch,Meredith Brooks,0.5937,0.4168,0.7208,0.0561,0.5010,0.0026,0.1129,0.2297,0.4004
12965,Black & Gold - Radio Edit,Sam Sparro,0.4985,0.8417,0.7332,0.0961,0.7319,0.0003,0.0924,0.3181,0.7340
12967,Be Faithful,Fatman Scoop,0.3931,0.0850,0.5627,0.0502,0.9729,0.0001,0.0996,0.1931,0.3642
12968,Bom Bom - Radio Edit,Sam And The Womp,0.3647,0.2224,0.4775,0.0358,0.8444,0.7292,0.0859,0.0527,0.4116
12969,Get Up (Rattle) - Radio Edit,Bingo Players,0.5694,0.2815,0.6644,0.0321,0.8916,0.0030,0.0721,0.1748,0.5281
12971,"Never Leave You (Uh Oooh, Uh Oooh)",Lumidee,0.4995,0.5841,0.7899,0.0330,0.8534,0.0004,0.1057,0.2378,0.3587
12973,Starlight (Radio Edit),The Supermen Lovers,0.5775,0.1573,0.4322,0.0310,0.9247,0.9298,0.0624,0.4411,0.3162
12974,Ring My Bell,Anita Ward,0.2705,0.3557,0.6608,0.0337,0.7761,0.0018,0.1601,0.3191,0.3808
12977,Saturday Night - Radio Mix,Whigfield,0.4397,0.5801,0.8238,0.0388,0.0560,0.0000,0.0965,0.1098,0.3957
12978,I Don't Want You Back,Eamon,0.5522,0.1432,0.4534,0.0367,0.9347,0.3029,0.1129,0.3272,0.5284
12981,Would I Lie To You? - Edit,Charles & Eddie,0.5147,0.2254,0.6028,0.0348,0.9709,0.0754,0.1509,0.3628,0.3234
12983,Harlem Shake,Baauer,0.3262,0.2805,0.6626,0.0304,0.3414,0.0022,0.1068,0.0879,0.3826
12984,"Roc Ya Body (Mic Check 1, 2)",M.V.P.,0.6748,0.3236,0.6652,0.0405,0.8153,0.0536,0.0955,0.2226,0.3467
12985,Best Day Of My Life,American Authors,0.5593,0.1502,0.6758,0.0474,0.9649,0.0003,0.0892,0.3354,0.4702
12986,Scatman (ski-ba-bop-ba-dop-bop),Scatman John,0.2138,0.3717,0.6406,0.0443,0.5060,0.0045,0.1047,0.1616,0.6915
12989,Loca People - Original Mix,Sak Noel,0.4367,0.3226,0.6045,0.0355,0.4237,0.9619,0.1047,0.1138,0.6315
12990,Crush,Jennifer Paige,0.5410,0.4449,0.7224,0.0373,0.0485,0.0001,0.1078,0.0841,0.6438
12992,Who Let The Dogs Out,Baha Men,0.3668,0.1653,0.5850,0.0409,0.6124,0.0000,0.1150,0.0382,0.4928
12993,What Would You Do?,City High,0.5005,0.1823,0.6324,0.0376,0.9759,0.0008,0.1139,0.2774,0.3157
12994,Barbra Streisand,Duck Sauce,0.3293,0.1623,0.5243,0.0423,0.9076,0.0114,0.1027,0.2663,0.4175
12995,Ridin',Chamillionaire,0.3414,0.2925,0.6337,0.0427,0.7761,0.0004,0.0526,0.0604,0.5653
12996,Tipsy - Club Mix,J-Kwon,0.6505,0.1933,0.6294,0.0369,0.9819,0.5507,0.0650,0.0822,0.4624
12997,Just a Little Bit - Radio Edit,Gina G,0.2665,0.3056,0.6095,0.0765,0.5261,0.7222,0.0541,0.1931,0.7486
12998,Don’t Call Me Baby - 2000 Mix,Madison Avenue,0.5167,0.1863,0.6604,0.0359,0.8936,0.0000,0.0808,0.3750,0.3623
12999,Hold You - Hold Yuh,Gyptian,0.5593,0.4258,0.6661,0.0322,0.5894,0.0384,0.1242,0.0517,0.5273
13001,One Of Us,Joan Osborne,0.5785,0.3727,0.7682,0.0286,0.1386,0.0005,0.0996,0.0774,0.4254
13002,Got Your Money,Ol' Dirty Bastard,0.1408,0.1021,0.4262,0.0390,0.9869,0.8736,0.1027,0.0538,0.2990
13003,Heartbeats,José González,0.3951,0.2094,0.7552,0.0394,0.9016,0.0004,0.0837,0.0616,0.2806
13004,Do You Really Like It? - Radio Edit,DJ Pied Piper & The Masters Of Ceremonies,0.4083,0.4008,0.7215,0.0316,0.0019,0.0003,0.0996,0.0713,0.5265
13005,An Honest Mistake,The Bravery,0.4975,0.2334,0.6508,0.0375,0.9739,0.0140,0.1068,0.2785,0.5210
13006,We Are Your Friends - Justice Vs Simian,Justice,0.1803,0.4438,0.7357,0.0319,0.3012,0.9288,0.1755,0.0495,0.3220
13007,Your Body - UK Radio Edit,Tom Novy,0.4914,0.1793,0.5001,0.0445,0.8956,0.0985,0.1027,0.1402,0.5619
13008,The One and Only,Chesney Hawkes,0.3860,0.0550,0.5057,0.0440,0.9197,0.0014,0.1057,0.1179,0.7129
13009,Rubber Lover,Marmaduke Duke,0.1803,0.3386,0.7632,0.0320,0.8112,0.0017,0.1468,0.0892,0.3076
13010,PATT (Party All The Time) - Radio Edit,Sharam,0.5187,0.0145,0.4348,0.0469,0.9869,0.0001,0.2903,0.1992,0.2801
13011,Mundian to Bach Ke,Panjabi MC,0.5441,0.2875,0.5944,0.0286,0.9398,0.7743,0.1006,0.3232,0.3921
13012,Spaceman,Babylon Zoo,0.5633,0.3887,0.5792,0.0308,0.7239,0.8887,0.1027,0.0893,0.4581
13013,Voodoo Child,Rogue Traders,0.3181,0.1723,0.5769,0.0411,0.8956,0.0084,0.1006,0.1250,0.5573
13014,JCB,Nizlopi,0.4377,0.2665,0.6698,0.0329,0.9197,0.0011,0.1139,0.1606,0.5407
13015,Glorious,Andreas Johnson,0.4894,0.1783,0.5995,0.0374,0.8966,0.0003,0.3231,0.2287,0.4433
13016,Oops (Oh My) - feat. Missy Elliott,Tweet,0.4721,0.0225,0.2732,0.0476,0.8494,0.3079,0.0716,0.2632,0.4442
13017,Dream Catch Me,Newton Faulkner,0.4022,0.0666,0.5450,0.0457,0.9779,0.0005,0.1037,0.1362,0.4513
13018,Addictive,Truth Hurts,0.4590,0.4579,0.6582,0.0338,0.1596,0.0394,0.1724,0.1301,0.5607
13019,Badman Riddim (Jump) - Radio Edit,Vato Gonzalez feat. Foreign Beggars,0.2736,0.4629,0.6194,0.3061,0.9147,0.0130,0.0745,0.0566,0.3145
13020,Babycakes,3 Of A Kind,0.7244,0.1643,0.5474,0.0382,0.6918,0.0170,0.0642,0.2724,0.3195
13021,Never Gonna Let You Go - Kelly G. Bump-N-Go Vocal Edit,Tina Moore,0.1884,0.1212,0.4683,0.0359,0.9217,0.9168,0.0934,0.0355,0.3184
13022,In This City,Iglu & Hartly,0.2786,0.0552,0.5466,0.0385,0.9669,0.0016,0.0965,0.0613,0.6918
13023,Got Some Teeth,Obie Trice,0.5370,0.6523,0.6967,0.0360,0.4799,0.2808,0.0975,0.3283,0.3467
13024,Flowers - Sunship Radio Edit,Sweet Female Attitude,0.5370,0.1993,0.6516,0.0497,0.7149,0.0000,0.0769,0.3628,0.2528
13025,Generator,The Holloways,0.4195,0.4278,0.6857,0.0295,0.3835,0.0002,0.1406,0.2866,0.5987
13026,Loneliness - Radio Cut,Tomcraft,0.6809,0.9148,0.8340,0.0376,0.1777,0.0000,0.1006,0.7998,0.4127
13027,Invencible,ChocQuibTown,0.4559,0.4408,0.6456,0.0374,0.5000,0.0056,0.1252,0.8242,0.8595
13028,Rumba de la Buena,Aymee Nuviola,0.6028,0.8046,0.7647,0.0346,0.0130,0.0000,0.2955,0.5955,0.3708
13029,La rebelion,Joe Arroyo,0.3739,0.7585,0.8152,0.0387,0.6255,0.0000,0.5334,0.6738,0.5807
13030,Judas,TYS Musica,0.3212,0.7545,0.8690,0.0394,0.4106,0.0000,0.9805,0.3669,0.5837
13032,Back To The Crib,Juelz Santana,0.5664,0.4579,0.7575,0.0320,0.7681,0.0000,0.0892,0.5600,0.4713
13033,Traidora,Gente De Zona,0.6140,0.2815,0.6582,0.0360,0.5030,0.0000,0.1447,0.5722,0.2782
13034,Uno Más,N.O.R.E.,0.4630,0.3066,0.6663,0.0319,0.5141,0.0002,0.1139,0.2876,0.5342
13036,La Modelo,Ozuna,0.4458,0.5912,0.7660,0.0392,0.5321,0.0000,0.1642,0.3791,0.5010
13037,Afro Mambo,Roberto Fonseca,0.2614,0.0962,0.6385,0.0321,0.9438,0.0000,0.1139,0.0779,0.2697
13038,Una Copa Llena,La Dame Blanche,0.4802,0.2625,0.6960,0.0357,0.8835,0.0000,0.1150,0.4654,0.6961
13039,Represent,Orishas,0.5268,0.1502,0.6126,0.0599,0.7731,0.0001,0.3047,0.1890,0.7648
13040,Promise,Romeo Santos,0.3678,0.1282,0.6062,0.0342,0.9076,0.0000,0.1498,0.1494,0.3317
13042,Salsa & Choke,ChocQuibTown,0.2746,0.1593,0.7120,0.0393,0.8835,0.0000,0.0892,0.4085,0.3017
13045,Dios Mio (feat. Descemer Bueno),The Pedrito Martinez Group,0.4833,0.1522,0.5916,0.0397,0.9408,0.0000,0.0986,0.3201,0.5282
13047,Latinos,Aldo Ranks,0.5329,0.3697,0.6997,0.0266,0.7249,0.0000,0.1498,0.2551,0.3136
13049,El Tabaco,Johnny Ventura,0.3313,0.2364,0.7319,0.0328,0.9618,0.0002,0.2514,0.2175,0.2748
13050,Como Fue (feat. Beny Moré & The Charlie Sepulveda Big Band),Jon Secada,0.3789,0.0661,0.6092,0.0380,0.9669,0.0000,0.1047,0.2998,0.5997
13051,Ayy,Amara La Negra,0.3546,0.1122,0.4947,0.0428,0.8775,0.0000,0.0658,0.1535,0.5293
13052,Plena y Bomba (feat. Calle 13),Susana Baca,0.5289,0.8337,0.7454,0.0426,0.0429,0.0046,0.6093,0.5671,0.5659
13053,Mi niña Lola,Buika,0.4073,0.3507,0.7059,0.0351,0.6687,0.0000,0.1221,0.0946,0.5178
13054,No Toques Esa Guitarra,Amaury Gutiérrez,0.9828,0.3056,0.8187,0.3454,0.0072,0.0001,0.1088,0.2114,0.5159
13055,Puro Teatro,La Lupe,0.9767,0.5020,0.7723,0.2030,0.0038,0.0000,0.0785,0.5600,0.5282
13056,Professionally,Busy Signal,0.3171,0.7324,0.8503,0.3241,0.0030,0.0000,0.7098,0.4492,0.2352
13057,Ella Anda a las Millas,Yoan-Rca,0.7953,0.7114,0.8997,0.2604,0.2189,0.0000,0.3754,0.4533,0.6112
13058,Sin Vergüenza,Nelda Piña y la BOA,0.8409,0.6383,0.7817,0.0380,0.1677,0.0002,0.1221,0.4461,0.5529
13059,Se Que Soy,Amara La Negra,0.6434,0.6322,0.7573,0.2922,0.0002,0.0000,0.0519,0.2368,0.6686
13062,Canto A La Habana,Pablo Milanés,0.8065,0.3567,0.6713,0.3656,0.0075,0.0000,0.0879,0.4614,0.6192
13064,Échale al Plato,Jacob Forever,0.3597,0.7254,0.7950,0.3730,0.0041,0.0000,0.2996,0.2764,0.8284
13065,Dinero,Trinidad Cardona,0.8865,0.6743,0.8374,0.4113,0.0584,0.0000,0.0847,0.2409,0.6439
13066,Own It,Mack Wilds,0.8379,0.6423,0.8544,0.2572,0.0091,0.0000,0.0775,0.1839,0.5984
13067,Algo Contigo,Gente De Zona,0.8278,0.6573,0.7908,0.0869,0.3896,0.0000,0.0649,0.8059,0.5571
13068,Yo Aprendi,Danay Suárez,0.8602,0.3797,0.7429,0.4687,0.0208,0.0000,0.0871,0.4299,0.6436
13071,Adorn,Miguel,0.8328,0.5110,0.7541,0.3549,0.0647,0.0000,0.1139,0.2429,0.6607
13074,Guajira (I Love U 2 Much),Yerba Buena,0.6849,0.7164,0.8584,0.1148,0.1426,0.0000,0.0965,0.4858,0.7261
13075,En el ultimo trago - con la colaboracion de Chucho Valdes,Buika,0.8156,0.3847,0.7333,0.2540,0.2851,0.0000,0.1160,0.1758,0.6479
13076,Don't Unplug My Body,Daymé Arocena,0.5714,0.8126,0.9242,0.2933,0.3715,0.0000,0.0885,0.3994,0.5772
13077,Pretty Wings - uncut,Maxwell,0.7123,0.5551,0.7546,0.2540,0.4367,0.0000,0.3119,0.1585,0.5696
13078,Cuando Te Veo,ChocQuibTown,0.8764,0.5250,0.7164,0.3688,0.1456,0.0000,0.0887,0.5661,0.5779
13079,Mala - Main,Maluca,0.6677,0.4288,0.7635,0.0806,0.1245,0.0000,0.4093,0.0402,0.3879
13080,What A Night (feat. Jeremih),Kat Deluna,0.8460,0.7094,0.8747,0.0772,0.2430,0.0014,0.1375,0.5528,0.5652
13081,Boy You Knock Me Out - Single Edit,Tatyana Ali,0.7599,0.6062,0.7998,0.1095,0.1898,0.0000,0.1037,0.2287,0.5984
13082,Habana Dreams (feat. Issac Delgado),The Pedrito Martinez Group,0.9068,0.7665,0.8385,0.3262,0.0174,0.0000,0.0888,0.4228,0.3363
13084,Mecanica (feat. Cambio),Bocafloja,0.7720,0.5200,0.8309,0.1019,0.0678,0.0000,0.1057,0.0876,0.3097
13086,Bailando Todo Se Olvida,Aymee Nuviola,0.9098,0.4759,0.8055,0.1180,0.4257,0.0000,0.0560,0.4776,0.5159
13088,Bembé,Orishas,0.6332,0.4789,0.7434,0.2891,0.0564,0.0000,0.0621,0.5640,0.4045
13089,Güasa Güasa (feat. Voltio),Tego Calderon,0.8784,0.7745,0.8172,0.3348,0.1104,0.0000,0.1498,0.5579,0.5365
13090,Por Donde Vas,Alex Cuba,0.8926,0.5811,0.8328,0.0957,0.6335,0.0000,0.0899,0.8902,0.3240
13091,Vida Loca,Francisco Céspedes,0.5451,0.4388,0.7981,0.1955,0.4819,0.0000,0.1673,0.3303,0.6089
13092,Química,Descemer Bueno,0.7670,0.6322,0.7762,0.1870,0.4518,0.0000,0.0598,0.5203,0.4251
13094,Say I,Christina Milian,0.7275,0.7004,0.8160,0.2614,0.0449,0.0000,0.1375,0.9319,0.3344
13096,De Corazón,X Alfonso,0.8024,0.7164,0.8684,0.3007,0.2199,0.0000,0.1098,0.6657,0.5869
13097,Leona,Carolina Camacho,0.3658,0.7124,0.8625,0.0881,0.4659,0.0000,0.3426,0.4685,0.3494
13098,Se Te Olvidó,Kalimba,0.7670,0.4048,0.8140,0.1775,0.4056,0.0000,0.0832,0.7154,0.3507
13099,Into You (feat. Tamia) - Main Mix,Fabolous,0.6758,0.8006,0.9043,0.1318,0.1175,0.0000,0.0898,0.8161,0.6482
13100,Si No Vuelves,Gente De Zona,0.7882,0.7345,0.7678,0.2210,0.0139,0.0001,0.3067,0.6230,0.3363
13102,1999,Charli XCX,0.7183,0.9228,0.8701,0.2349,0.0510,0.0000,0.5221,0.9624,0.5069
13103,Girlfriend,MNEK,0.6028,0.7605,0.8489,0.0458,0.0961,0.0000,0.0558,0.4380,0.4006
13104,Cherry,Rina Sawayama,0.6900,0.4950,0.7610,0.0698,0.1908,0.0189,0.0934,0.2673,0.3137
13105,Can't Be You,L Devine,0.5714,0.3557,0.6275,0.4113,0.4408,0.0000,0.0892,0.5041,0.2544
13106,I Need a Night Out,Chelcee Grimes,0.8308,0.5711,0.7999,0.2104,0.1847,0.0000,0.1027,0.8181,0.6192
13107,Honey - Single Edit,Robyn,0.9078,0.5410,0.8581,0.1467,0.0075,0.0000,0.0965,0.4726,0.4377
13108,Bad For You,MERLOT,0.6069,0.8878,0.8259,0.0691,0.0006,0.0050,0.1129,0.4014,0.3714
13109,Seventeen,Troye Sivan,0.6829,0.7405,0.8208,0.0404,0.1255,0.0000,0.1857,0.5396,0.6023
13110,On Fire,Morgan Saint,0.8916,0.5691,0.7992,0.2349,0.0812,0.0001,0.2083,0.4817,0.5568
13114,Mood,Carlie Hanson,0.6748,0.4769,0.7251,0.0620,0.4086,0.0000,0.0996,0.3262,0.3053
13115,Mission,Blithe,0.6494,0.7124,0.8341,0.4952,0.3564,0.0000,0.2042,0.5305,0.7016
13116,Lifestyle,Dizzy Fae,0.9179,0.4539,0.7940,0.2635,0.5612,0.0000,0.2370,0.6819,0.3799
13117,What’s-her-face,Christine and the Queens,0.7244,0.5711,0.8292,0.4336,0.0772,0.0000,0.2688,0.4289,0.5199
13118,Everybody Loves You,SOAK,0.7194,0.6583,0.8171,0.0681,0.1546,0.0000,0.0865,0.8374,0.4045
13119,WHAT DO U LIKE,jesse saint john,0.7822,0.3156,0.7292,0.1445,0.1878,0.0001,0.1016,0.0514,0.3299
13120,Honey Lavender,Ieuan,0.8490,0.7655,0.8046,0.2976,0.0284,0.0000,0.0687,0.6453,0.5685
13121,Screwed (feat. Zoë Kravitz),Janelle Monáe,0.8521,0.7334,0.8349,0.1509,0.0247,0.0000,0.1673,0.2886,0.5365
13122,Orange Skies,Nimmo,0.7335,0.5340,0.7468,0.3751,0.4608,0.0001,0.1447,0.1138,0.3631
13123,Tell Me That,Tim Chadwick,0.7548,0.7445,0.8229,0.2699,0.0673,0.0000,0.2749,0.4583,0.6725
13124,Here For My Habits,Ängie,0.7052,0.5831,0.7290,0.3199,0.3092,0.0000,0.0877,0.5325,0.5657
13125,Onatd,FHAT,0.8926,0.3687,0.6920,0.2062,0.3554,0.0038,0.0901,0.1026,0.3177
13126,Run Into You,Leland,0.8004,0.6543,0.8227,0.2402,0.0390,0.0000,0.1170,0.5234,0.5651
13127,Fight Like a Girl,Zolita,0.8490,0.4819,0.7315,0.0974,0.0567,0.0000,0.1868,0.6809,0.5366
13128,Friends Don't Kiss Friends,Emily Burns,0.8480,0.8076,0.8792,0.3018,0.0383,0.0000,0.2001,0.7327,0.3919
13129,All For You,Years & Years,0.7953,0.7785,0.8120,0.1753,0.2480,0.0000,0.6575,0.7815,0.4951
13130,I'm Sorry,TWINKIDS,0.8561,0.7355,0.8101,0.3209,0.1355,0.0000,0.1396,0.4573,0.5365
13133,The Only One,Lauren Sanderson,0.8673,0.5481,0.7957,0.2179,0.0981,0.0000,0.1068,0.3171,0.5367
13134,Shame Resurrection,Andrea Di Giovanni,0.8318,0.5671,0.8252,0.1764,0.0144,0.0000,0.1365,0.1001,0.5364
13136,Pleasure,FHAT,0.6211,0.4268,0.7943,0.0622,0.2028,0.0000,0.1139,0.0960,0.4948
13137,Science,Allie X,0.8815,0.7024,0.8436,0.2752,0.0738,0.0000,0.1119,0.6067,0.6399
13138,Big Bushy Mustache,Jake Shears,0.7710,0.7355,0.8339,0.2062,0.0495,0.0000,0.5426,0.5884,0.6605
13139,Uh Huh!,Bright Light Bright Light,0.6292,0.4789,0.7334,0.1796,0.1416,0.0000,0.1960,0.2571,0.5871
13140,Body High,Sam Bluer,0.7042,0.5020,0.8272,0.2965,0.0681,0.0000,0.1016,0.4543,0.7177
13141,Dead Inside,Shamir,0.7092,0.6413,0.7458,0.3369,0.0163,0.0000,0.2001,0.3892,0.6190
13142,Crown,Post Precious,0.9139,0.4739,0.8312,0.1296,0.2239,0.0001,0.1324,0.0824,0.4538
13145,Day Month Second,GIRLI,0.7974,0.6803,0.8123,0.0519,0.0501,0.0000,0.1088,0.5833,0.4540
13146,boys don't cry,morgxn,0.9635,0.6002,0.8449,0.0728,0.1064,0.0000,0.0618,0.8354,0.5160
13147,I Know A Place,MUNA,0.6150,0.7144,0.8119,0.2954,0.2058,0.0000,0.2975,0.8404,0.3987
13148,Test Drive,Emily Burns,0.8956,0.6773,0.8219,0.3007,0.0781,0.0000,0.0639,0.5935,0.4204
13149,Only One,Tom & Collins,0.8652,0.6924,0.7965,0.0509,0.0671,0.0000,0.2421,0.7652,0.4204
13150,Do It Right,Martin Solveig,0.7751,0.6463,0.7847,0.3603,0.0362,0.0000,0.2780,0.6778,0.6764
13151,Trouble,OFFAIAH,0.6484,0.6202,0.8137,0.4421,0.0161,0.0000,0.0740,0.6189,0.5339
13152,Devotion,Wolfgang Gartner,0.5279,0.6252,0.7756,0.0712,0.0302,0.0000,0.1129,0.1382,0.4169
13153,ILYSM,Steve Aoki,0.8460,0.7575,0.8361,0.2444,0.0065,0.0000,0.2862,0.6362,0.3386
13155,Hold You - Radio Edit,Basto,0.8926,0.7745,0.8103,0.0467,0.0099,0.0347,0.2001,0.7713,0.4662
13156,Never Sleep Alone (feat. Tess Comrie),Kaskade,0.6018,0.6142,0.8098,0.0570,0.0121,0.0000,0.8328,0.1026,0.3300
13157,Samsara,Tungevaag & Raaban,0.7720,0.6413,0.7926,0.2221,0.0556,0.0000,0.4544,0.3740,0.3718
13158,Be Right There,Diplo,0.6819,0.7856,0.8890,0.3730,0.0487,0.0000,0.0295,0.8638,0.3492
13160,How Deep Is Your Love,Calvin Harris,0.8977,0.6733,0.7797,0.1158,0.0478,0.0000,0.2544,0.3415,0.4208
13161,Reckless,Gareth Emery,0.9412,0.6503,0.8893,0.0912,0.0035,0.0000,0.3047,0.6657,0.4632
13162,Let Me Hold You (Turn Me On),Cheat Codes,0.7072,0.9228,0.8775,0.5494,0.1295,0.0000,0.0975,0.7022,0.5224
13163,Strong Ones - Dave Winnel Remix,Armin van Buuren,0.9777,0.7365,0.8367,0.1530,0.2189,0.0000,0.0498,0.9360,0.4419
13164,Front To Back - Bassnectar Remix,Buku,0.8551,0.7545,0.8254,0.2200,0.0084,0.0000,0.0478,0.9766,0.4127
13166,Let The Music,ANG,0.8774,0.7495,0.8622,0.2689,0.1506,0.0000,0.0494,0.9055,0.3800
13167,Free Falling - Radio Edit,VINNE,0.8946,0.6593,0.8116,0.3124,0.0817,0.0012,0.0180,0.5661,0.3179
13168,Belong,Axwell,0.9382,0.5681,0.9035,0.0490,0.2008,0.0000,0.0715,0.9848,0.3834
13169,Loud 2017,ZL-Project,0.8693,0.6563,0.8378,0.3804,0.1145,0.0000,0.1334,0.9848,0.2475
13170,Party,Albert Neve,0.7163,0.8146,0.7782,0.0390,0.1586,0.0000,0.0975,0.9370,0.5450
13171,Blinded,Magomar,0.3242,0.9178,0.8144,0.0819,0.0720,0.0000,0.1621,0.7266,0.7872
13172,Now and Later - James Hype Remix,Sage The Gemini,0.6586,0.3226,0.7452,0.0301,0.2139,0.0000,0.1806,0.2805,0.4579
13173,Fire,Matrix & Futurebound,0.6900,0.7254,0.7831,0.0479,0.2159,0.0000,0.4031,0.8425,0.4644
13174,Here Tonight,Dash Berlin,0.6373,0.7825,0.7229,0.0610,0.7118,0.0216,0.3006,0.7480,0.5322
13175,Believer,Major Lazer,0.4377,0.4709,0.6569,0.0503,0.4237,0.0000,0.1334,0.7957,0.8389
13176,PSY or DIE,Carnage,0.4265,0.5571,0.7491,0.1043,0.7048,0.0000,0.6975,0.3496,0.4808
13177,Is This Love - Remix,Bob Marley & The Wailers,0.6788,0.3647,0.7090,0.0599,0.5271,0.0000,0.0478,0.4573,0.4925
13178,Clearest Blue - Gryffin Remix,CHVRCHES,0.6160,0.4709,0.7460,0.1004,0.4478,0.0000,0.3672,0.6931,0.2918
13179,Another You,Armin van Buuren,0.8328,0.4569,0.6897,0.2497,0.2149,0.0004,0.0674,0.7419,0.4092
13180,Thinking Of You - Roulsen Radio Edit,HEART FX,0.5420,0.7455,0.7099,0.0356,0.1275,0.0794,0.1724,0.3821,0.6764
13181,Big Bang - Radio Edit,Marsal Ventura,0.4022,0.4198,0.6918,0.0373,0.7108,0.0001,0.0471,0.6047,0.4811
13182,Automatic,ZHU,0.4833,0.3807,0.7070,0.0363,0.7299,0.0000,0.0519,0.3343,0.5017
13183,Meteorite - Kideko Remix,Years & Years,0.8014,0.8607,0.7555,0.0479,0.1185,0.1053,0.0516,0.9207,0.5047
